Title,Release Year,Rating,Genre,Country
Opinions,1982,6.4,Comedy,UK
La máscara negra,1982,8.2,Adventure,Spain
Bring 'Em Back Alive,1982,7.3,Adventure,USA
Fredagsbio,1982,6.9,Family,Denmark
Young Sherlock: The Mystery of the Manor House,1982,6.5,Family| Drama,UK
King's Crossing,1982,7.6,Drama,USA
Nepokoreni grad,1982,8.3,Drama| War,Yugoslavia
Ritzaryat na bylata dama,1982,8.8,Family,Bulgaria
Kanaal 13,1982,7.2,Drama,Netherlands
Chicago Story,1982,7.2,Drama,USA
Los gozos y las sombras,1982,8.5,Drama,Spain
The Adventures of the Little Prince,1982,7.2,Animation| Adventure| Family,USA
Smogovci,1982,8.6,Adventure,Yugoslavia
Dynastie Nováku,1982,4.0,Comedy,Czechoslovakia
De zevensprong,1982,8.2,Adventure| Family,Netherlands
Timewatch,1982,7.7,Documentary| History,UK
Faerie Tale Theatre,1982,8.4,Adventure| Comedy| Family| Fantasy,USA
At the Movies,1982,8.5,Talk-Show,USA
'Allo 'Allo!,1982,8.3,Comedy| History| War,UK
Joanie Loves Chachi,1982,3.8,Comedy| Romance| Music,USA
Tales of the Gold Monkey,1982,8.1,Adventure| Comedy| Drama| Romance,USA
Gulliver in Lilliput,1982,7.4,Fantasy,UK
Der Andro-Jäger,1982,5.9,Comedy| Sci-Fi,West Germany
NBC News Overnight,1982,8.6,News,USA
Bullseye,1981,6.8,Game-Show,UK
7 sur 7,1981,5.2,News,France
Pigeon Street,1981,7.8,Animation| Family,UK
Rudis Tagesshow,1981,5.4,Comedy| News,West Germany
McClain's Law,1981,7.4,Crime| Drama,USA
Only Fools and Horses,1981,8.9,Comedy,UK
Ogon senshi Gold Raitan,1981,6.0,Animation| Action| Adventure,Japan
Simon & Simon,1981,7.1,Action| Crime| Drama| Mystery,USA
Kiko Botones,1981,3.9,Comedy,Venezuela
Omni: The New Frontier,1981,7.8,Documentary,USA
Au bon beurre,1981,7.4,Comedy| Drama,France
Dansk naturgas,1981,5.8,Comedy| Family,Denmark
Willo the Wisp,1981,7.7,Animation| Family,UK
Gimme a Break!,1981,6.4,Comedy,USA
Urusei yatsura,1981,7.5,Animation| Comedy| Romance| Sci-Fi,Japan
Dash!! Kappei,1981,7.0,Animation| Comedy| Sport,Japan
Fang of the Sun Dougram,1981,6.6,Animation| Action| Adventure| Drama| Sci-Fi,Japan
Ein zauberhaftes Biest,1981,8.1,Comedy| Family,West Germany
The Life and Times of David Lloyd George,1981,7.8,Biography| Drama,UK
Bellamy,1981,8.4,Crime,Australia
The Gaffer,1981,7.7,Comedy,UK
¡¡Cachún cachún ra ra!!,1981,5.8,Comedy,Mexico
Aloha Paradise,1981,7.5,Comedy,USA
Pop Quiz,1981,7.7,Game-Show| Music,UK
Pityke,1981,8.2,Animation| Crime,Hungary
Love Sidney,1981,5.4,Comedy,USA
Verano azul,1981,7.8,Comedy| Drama| Family,Spain
Kõige suurem sõber,1981,5.8,Family,Soviet Union
The Great Space Coaster,1981,8.1,Animation| Comedy| Family,USA
La tuerca,1981,7.2,Comedy,Argentina
Gunston's Australia,1981,6.5,Comedy,Australia
Paddington Bear,1981,7.2,Animation| Family,UK
From the Northern Country,1981,8.7,Drama,Japan
5 auf dem Apfelstern,1981,8.0,Family,West Germany
Barriers,1981,8.5,Drama| Family,UK
Father Murphy,1981,6.6,Drama| Family| Western,USA
Beast King GoLion,1981,7.4,Animation| Action| Adventure| Fantasy| Sci-Fi,Japan
Laverne & Shirley in the Army,1981,6.4,Animation| Family,USA
A Fine Romance,1981,7.2,Comedy| Romance,UK
Today's F.B.I.,1981,6.7,Crime| Drama,USA
The Kid Super Power Hour with Shazam!,1981,6.7,Animation| Fantasy,USA
Lewis & Clark,1981,5.1,Comedy,USA
The Regis Philbin Show,1981,6.7,Talk-Show,USA
Educating Marmalade,1981,8.0,Comedy,UK
SCTV Network,1981,8.3,Comedy,Canada
Trollkins,1981,7.8,Animation,USA
The Nightmare Man,1981,6.8,Horror| Sci-Fi| Thriller,UK
Nero Wolfe,1981,7.4,Crime| Drama| Mystery,USA
Never the Twain,1981,6.7,Comedy,UK
Carry on Laughing,1981,6.8,Comedy,UK
The Fall Guy,1981,7.1,Action| Adventure,USA
Jeugdjournaal,1981,6.5,News,Netherlands
Seeing Things,1981,8.2,Comedy| Mystery,Canada
The Golden Age of Television,1981,8.0,Documentary,USA
Bread or Blood,1981,7.4,Drama,UK
Kintopp Kintopp,1981,7.0,Comedy,West Germany
Zeg 'ns Aaa,1981,6.6,Comedy,Netherlands
The Kwicky Koala Show,1981,7.0,Animation| Comedy| Family,USA
Dogtanian and the Three Muskehounds,1981,7.3,Animation| Adventure| Comedy| Family| Romance,Spain
Sabadabada,1981,6.2,Family,Spain
Viva o Gordo,1981,7.4,Comedy,Brazil
Svetozar Markovic,1981,8.3,Biography| Drama,Yugoslavia
Falcon Crest,1981,6.1,Drama| Romance,USA
Tik tak,1981,7.2,Family,Belgium
Adventures of Benjamin the Magical Train,1981,3.0,Animation,USA
Pause-café,1981,6.5,Drama,France
The Man of Five Rings,1981,7.8,Action,Japan
13 heures le journal,1981,5.8,News,France
Wood and Walters,1981,7.6,Comedy,UK
Album... - Bilder eines Jahres,1981,8.3,Documentary| News,West Germany
Fitz and Bones,1981,4.1,Adventure,USA
Ying hung chut siu nin,1981,8.7,Adventure,Hong Kong
A Case for Two,1981,6.5,Crime| Thriller,West Germany
The Brady Brides,1981,6.2,Comedy,USA
Break in the Sun,1981,7.8,Drama| Family,UK
The Sunday Game,1981,8.7,Sport,Ireland
Take a Letter Mr. Jones,1981,6.5,Comedy,UK
The Chinese Detective,1981,7.6,Crime| Drama,UK
The Sophisticated Gents,1981,8.2,Drama,USA
SuperBook,1981,6.9,Animation| Family| History| Sci-Fi,Japan
Riker,1981,8.8,Drama,USA
This Week with David Brinkley,1981,7.5,News| Talk-Show,USA
Entertainment Tonight,1981,3.6,News,USA
Kinvig,1981,6.7,Sci-Fi| Comedy,UK
School of mice,1981,7.1,Comedy| Fantasy| Musical,Iran
Goldie Gold and Action Jack,1981,7.7,Adventure| Animation,USA
Chin wong kwun ying wui,1981,6.2,Action| Drama,Hong Kong
The Kenny Everett Television Show,1981,7.3,Comedy| Music,UK
The New Adventures of Zorro,1981,7.6,Animation| Action| Adventure,USA
Honey Honey's Wonderful Adventures,1981,7.1,Animation,Japan
Mystery!: Malice Aforethought,1981,8.3,Comedy| Drama| Crime,UK
Onkel & Co,1981,5.7,Comedy,West Germany
Tour de Ruhr,1981,8.0,Comedy,West Germany
The Minikins,1981,5.4,Family| Sci-Fi,Canada
Dark Towers,1981,8.0,Drama| Adventure| Fantasy,UK
Wide World of Sports,1981,6.1,Sport,Australia
Sorry I'm a Stranger Here Myself,1981,7.8,Comedy,UK
Löwenzahn,1981,8.0,Animation| Comedy| Family,West Germany
Hill Street Blues,1981,8.1,Crime| Drama| Mystery,USA
Spider-Man and His Amazing Friends,1981,7.2,Animation| Action| Comedy| Crime| Family| Sci-Fi,USA
Nanny,1981,8.2,Drama,UK
Der Fuchs von Övelgönne,1981,7.9,Drama| Crime| Romance| Mystery,West Germany
An Orphan's Tale,1981,8.7,Drama,France
Baila Comigo,1981,7.5,Drama| Romance,Brazil
Rod Jane and Freddy,1981,8.1,Family| Music,UK
Lau man wong dai,1981,7.0,Comedy,Hong Kong
Checking In,1981,6.3,Comedy,USA
Cagney & Lacey,1981,6.7,Crime| Drama| Mystery| Thriller,USA
Manga Mito Kômon,1981,7.9,Animation| History,Japan
Hero High,1981,7.3,Animation,USA
Stjärnhuset,1981,7.1,Family,Sweden
The Phoenix,1981,7.0,Sci-Fi,USA
Movie Macabre,1981,8.2,Comedy| Horror,USA
Game for a Laugh,1981,5.6,Comedy| Game-Show,UK
Mooncat and Company,1981,7.8,Family,UK
Now Get Out of That,1981,8.2,Adventure| Game-Show,UK
Bret Maverick,1981,7.5,Drama| Western,USA
Cocoshaker,1981,8.3,Animation| Comedy,France
MotorWeek,1981,7.6,Documentary,USA
The Bagthorpe Saga,1981,8.1,Comedy,UK
Si unyil,1981,8.0,Family,Indonesia
O Passeio dos Alegres,1981,7.0,Family,Portugal
Das Traumschiff,1981,3.6,Drama| Comedy| Romance,West Germany
Tiger Mask II,1981,7.6,Adventure,Japan
Menotti,1981,7.0,Drama,Australia
Sternensommer,1981,7.6,Adventure,West Germany
Hangin' In,1981,7.2,Comedy,Canada
TROS TV Show,1981,6.3,Documentary| Family,Netherlands
Hello! Sandy Bell,1981,7.8,Animation| Adventure,Japan
Seconds Out,1981,7.1,Comedy,UK
Valehtelijoiden klubi,1981,7.0,Comedy| Game-Show,Finland
Karpolla on asiaa,1981,7.8,Documentary| News,Finland
El derecho de nacer,1981,6.5,Drama| Romance,Mexico
Best of the West,1981,7.8,Comedy| Western,USA
Okres na severu,1981,4.5,Drama,Czechoslovakia
Wetten dass..?,1981,5.9,Comedy| Game-Show| Music,Germany
Tenko,1981,8.7,Drama| History| War,Australia
Yattodetaman,1981,6.5,Animation,Japan
I Can Jump Puddles,1981,8.4,Drama,Australia
Kroppen,1981,7.1,Documentary,Norway
A Kick Up the Eighties,1981,7.0,Comedy,UK
The Greatest American Hero,1981,7.3,Adventure| Comedy| Sci-Fi,USA
E o Resto São Cantigas,1981,6.7,Comedy,Portugal
Chockablock,1981,8.0,Family,UK
It Takes a Worried Man,1981,8.1,Comedy,UK
Going Out,1981,8.8,Family| Drama,UK
Hochhausgeschichten,1981,7.6,Family,East Germany
De Fabriek,1981,7.1,Crime| Drama| Romance,Netherlands
Belle and Sebastian,1981,7.4,Animation| Adventure,Japan
MTV Music Television,1981,8.3,Music,USA
Till Death...,1981,6.9,Comedy,UK
A Country Practice,1981,6.7,Drama| Romance,Australia
The Treachery Game,1981,5.3,Thriller,UK
Märchen der Welt - Puppenspiel der kleinen Bühne,1981,7.6,Animation,West Germany
Dr. Slump,1981,7.7,Animation| Comedy| Fantasy| Sci-Fi,Japan
The New Battlestars,1981,5.9,Family| Game-Show,USA
Torvet,1981,6.3,Family,Denmark
Private Schulz,1981,7.8,Comedy| Crime| Drama| War,UK
Jarinko Chie,1981,6.2,Animation| Comedy| Family,Japan
20 heures le journal,1981,5.5,News,France
Blanc bleu rouge,1981,8.3,Drama| History,France
Amizade Colorida,1981,5.5,Drama| Romance,Brazil
Chico Total,1981,6.3,Comedy,Brazil
Ninja Hattori,1981,7.0,Animation| Action| Comedy| Family,Japan
Musikantenstadl,1981,3.0,Family| Music,Switzerland
School of Love,1981,8.1,Animation| Drama,Japan
Scarf Jack,1981,8.4,Adventure| Family,UK
Bognor,1981,6.1,Comedy| Drama,UK
CBS Evening News with Dan Rather,1981,5.5,News,USA
Bergerac,1981,6.8,Crime| Drama| Mystery,UK
Másfélmillió lépés Magyarországon,1981,9.3,Documentary,Hungary
That Beryl Marston...!,1981,6.7,Comedy,UK
Codename Icarus,1981,6.9,Drama| Family,UK
Auf Achse,1980,7.0,Adventure| Crime,West Germany
Vygodniy Kontrakt,1980,5.4,Crime,Soviet Union
Good Time Harry,1980,6.3,Comedy,USA
Die Opodeldoks,1980,7.7,Family,West Germany
Condominium,1980,6.8,Action| Drama| Thriller,USA
Rosa... de lejos,1980,6.1,Drama| Romance,Argentina
Flo,1980,6.0,Comedy,USA
Secrets of Midland Heights,1980,6.2,Drama,USA
The Righteous Apples,1980,8.2,Comedy| Drama,USA
The Amazing Adventures of Morph,1980,7.7,Animation| Family,UK
Metal Mickey,1980,6.2,Family| Comedy| Sci-Fi,UK
Dolgaya doroga v dyunakh,1980,8.1,Drama| History| War,Soviet Union
B.A.D. Cats,1980,5.2,Drama| Crime,USA
Verstehen Sie Spass,1980,7.3,Comedy,Germany
Jan vom anderen Stern,1980,7.4,Sci-Fi,West Germany
Mackenzie,1980,6.9,Drama,UK
Holding the Fort,1980,6.4,Comedy,UK
Astrofengia,1980,7.9,Drama,Greece
King Rollo,1980,7.9,Animation| Family,UK
Pig in the Middle,1980,4.5,Comedy,UK
Der Ring des Nibelungen,1980,9.0,Fantasy| Drama| Music,West Germany
Keep It in the Family,1980,7.7,Comedy| Family,UK
The Littl' Bits,1980,7.1,Animation| Adventure| Family| Fantasy,Japan
Bobby Jones Gospel,1980,8.7,Music,USA
The All-Night Show,1980,7.3,Comedy| Talk-Show,Canada
Alberto y Susana,1980,5.5,Comedy,Argentina
The New Music,1980,6.1,Music,Canada
Julien Fontanes magistrat,1980,6.1,Adventure| Drama,France
The Stockard Channing Show,1980,7.0,Comedy,USA
Oye Willie,1980,8.1,Drama,USA
Skag,1980,7.3,Drama,USA
Lucy the Menace of Street,1980,7.8,Animation| Family| Comedy,Czechoslovakia
Galactica 1980,1980,5.6,Adventure| Sci-Fi,USA
The Alan Thicke Show,1980,5.7,Comedy| Talk-Show,Canada
Huckleberry Finn and His Friends,1980,8.2,Adventure| Drama,Canada
The Ri¢hie Ri¢h/Scooby-Doo Show,1980,6.8,Animation| Comedy| Mystery,USA
Noah's Castle,1980,8.1,Adventure| Family,UK
Magical Girl Lalabelle,1980,6.8,Animation| Family| Comedy| Fantasy,Japan
TV i teltet,1980,7.2,Comedy| Family| Music,Denmark
Barbara Mandrell and the Mandrell Sisters,1980,7.4,Music,USA
Dumou Fi Oyoun Waqiha,1980,7.0,Drama| History| War,Egypt
Fishing Enthusiast Sanpei,1980,7.2,Animation,Japan
Jup do bo,1980,7.3,Comedy| Mystery,Hong Kong
Pom-Pom meséi,1980,7.8,Animation| Family,Hungary
Maya the Bee,1980,6.7,Animation| Adventure| Comedy| Family| Musical,Austria
Z biegiem lat z biegiem dni...,1980,7.6,Drama,Poland
The Gentle Touch,1980,7.1,Crime| Drama,UK
Vruc vetar,1980,8.8,Comedy,Yugoslavia
Kariera Nikodema Dyzmy,1980,8.1,Comedy,Poland
The Wonderful Grand Band,1980,8.2,Comedy| Music,Canada
Too Close for Comfort,1980,6.5,Comedy,USA
The Enigma Files,1980,6.8,Crime,UK
The Dick Francis Thriller: The Racing Game,1980,7.3,Mystery,UK
It's a Living,1980,7.0,Comedy,USA
Sherlock Holmes and Doctor Watson,1980,7.8,Mystery,Poland
Masterpiece Mystery,1980,8.9,Crime| Drama| Mystery,USA
In Our Lives,1980,6.9,Comedy| Drama,USA
Starstuff,1980,7.9,Sci-Fi| Family,USA
That's Incredible!,1980,6.6,Family,USA
The Munch Bunch,1980,8.0,Family,UK
Spaß am Montag,1980,7.2,Comedy| Family,West Germany
Archiv des Todes,1980,8.0,Drama| War| Action,East Germany
Colorina,1980,6.9,Drama| Romance,Mexico
Locusts and Wild Honey,1980,7.3,Drama| Sci-Fi,Australia
Children in Need,1980,6.1,Family,UK
Family Fortunes,1980,6.5,Game-Show,UK
Fortunata y Jacinta,1980,8.0,Drama,Spain
Królowa Bona,1980,8.1,History,Poland
Yes Minister,1980,8.6,Comedy,UK
Timelapse,1980,8.2,Drama| Sci-Fi,Australia
Sanford,1980,6.9,Comedy,USA
United States,1980,7.9,Comedy,USA
The Adventure Game,1980,8.7,Adventure| Family| Fantasy| Game-Show| Sci-Fi,UK
Verstehen Sie Spaß?,1980,5.2,Comedy| Reality-TV,West Germany
The John Davidson Show,1980,4.8,Music| Comedy,USA
Magyar népmesék,1980,8.9,Animation,Hungary
Heathcliff,1980,6.6,Animation| Family| Comedy,USA
The Wonderful Adventures of Nils,1980,7.5,Animation| Adventure| Family,Japan
Great Railway Journeys of the World,1980,8.3,Documentary,UK
Those Amazing Animals,1980,7.0,Documentary| Family,USA
Die liebe Familie,1980,7.0,Family,Austria
Enos,1980,5.3,Action| Comedy,USA
Kingswood Country,1980,7.4,Comedy,Australia
The Fonz and the Happy Days Gang,1980,5.3,Animation| Adventure| Comedy| Family| Sci-Fi,USA
Solid Gold,1980,6.6,Music,USA
Lou Rawls Parade of Stars,1980,8.1,Comedy| Music,USA
America's Top 10,1980,7.1,Music| News,USA
Papa Poule,1980,6.6,Comedy,France
Das Mädchen Störtebeker,1980,7.0,Adventure,East Germany
The Other 'Arf,1980,5.7,Comedy,UK
The Six O'Clock Follies,1980,7.7,Comedy| War,USA
Drawing Power,1980,6.8,Animation,USA
The Tom and Jerry Comedy Show,1980,7.7,Animation| Comedy| Family,USA
Priklyucheniyata na Avakum Zahov,1980,7.9,Crime,Bulgaria
The Sun Trap,1980,5.9,Comedy,UK
Buccaneer,1980,7.8,Adventure| Drama,UK
Here's Boomer,1980,7.2,Adventure| Drama,USA
3-2-1 Contact,1980,8.0,Family,USA
Spielhaus,1980,7.8,Animation| Comedy| Family,East Germany
Hammer House of Horror,1980,7.7,Drama| Fantasy| Horror| Mystery,UK
ABC News Nightline,1980,5.7,News| Talk-Show,USA
A tutto gag,1980,5.8,Comedy| Musical,Italy
Scheibenwischer,1980,7.8,Comedy,Germany
The Mallens,1980,7.1,Drama,UK
Play Your Cards Right,1980,5.8,Game-Show,UK
Newsnight,1980,6.2,News,UK
Winnetou le mescalero,1980,6.1,Western,France
Juliet Bravo,1980,6.6,Crime| Drama| Mystery,UK
Familie Merian,1980,7.3,Family,Austria
Brendon Chase,1980,8.5,Adventure| Family,UK
Pink Lady,1980,5.0,Comedy| Music,USA
The White Whale of Mu,1980,6.5,Animation,Japan
Beyond Westworld,1980,4.6,Action| Crime| Mystery| Sci-Fi,USA
High Feather,1980,7.7,Comedy| Drama| Family,USA
Hattytown Tales,1980,8.0,Animation| Family,UK
The Richard Simmons Show,1980,6.7,Talk-Show,USA
Mézga Family on Holiday,1980,8.3,Animation| Adventure| Comedy| Family,Hungary
Free to Choose,1980,8.9,Documentary,USA
De Poppenkraam,1980,5.7,Comedy,Netherlands
CBS Children's Mystery Theatre,1980,8.0,Mystery,USA
Thundarr the Barbarian,1980,7.5,Animation| Adventure| Family| Fantasy| Sci-Fi,USA
Grundy,1980,5.7,Comedy,UK
Slom,1980,8.4,Drama,Yugoslavia
The Moomins,1980,7.7,Animation| Short| Adventure,Poland
Eu Show Nico,1980,6.5,Comedy,Portugal
The Bill Tush Show,1980,8.2,Comedy,USA
Cockleshell Bay,1980,6.4,Animation| Family,UK
Krisztofóró,1980,8.0,Animation,Hungary
The Flintstone Comedy Show,1980,6.8,Animation| Comedy,USA
The Gay Dating Game,1980,2.8,Comedy,Canada
Palmerstown U.S.A.,1980,6.5,Drama| Family,USA
God's Wonderful Railway,1980,8.4,Drama,UK
Chin wong chi wong,1980,8.5,Drama,Hong Kong
Shanghai Beach,1980,8.2,Drama| History,Hong Kong
The Spoils of War,1980,6.6,Drama| History| War,UK
Space Runaway Ideon,1980,6.9,Animation| Action| Sci-Fi,Japan
Hi-de-Hi!,1980,6.5,Comedy,UK
Tenspeed and Brown Shoe,1980,7.5,Crime| Drama,USA
Bosom Buddies,1980,6.7,Comedy,USA
Mekk Elek az ezermester,1980,7.5,Animation| Short| Comedy| Family,Hungary
Bracken,1980,8.1,Drama,Ireland
Achtung Zoll!,1980,5.9,Action| Thriller,West Germany
Rumpole of the Bailey,1980,8.3,Crime| Drama| Mystery,UK
The Tarzan/Lone Ranger/Zorro Adventure Hour,1980,7.8,Animation| Adventure| Family,USA
Dus med dyrene,1980,8.1,Family,Denmark
The Inside Story with Slim Goodbody,1980,7.9,Family,USA
Drak Pack,1980,7.1,Animation| Adventure| Comedy| Crime| Family| Fantasy| Horror,USA
Futrinka utca,1980,7.6,Animation,Hungary
Trider G7,1980,6.7,Animation,Japan
Big Top Talent,1980,7.2,Comedy| Family| Music,Canada
Style with Elsa Klensch,1980,8.6,News,USA
El hombre y la tierra: Serie canadiense,1980,8.4,Documentary,Spain
Le temps d'une paix,1980,8.1,Drama| History| War,Canada
Cosmos,1980,9.3,Documentary,USA
The David Letterman Show,1980,7.1,Comedy| Talk-Show,USA
Shillingbury Tales,1980,7.7,Comedy| Drama,UK
Magnus och Brasse show,1980,5.8,Comedy,Sweden
Trazan Apansson och Banarne,1980,7.3,Family,Sweden
Ultraman 80,1980,7.4,Sci-Fi,Japan
Goodtime Girls,1980,7.5,Comedy,USA
Heut' abend,1980,8.3,Talk-Show,West Germany
Så er der tegnefilm,1980,8.1,Family,Denmark
De familie Knots,1980,7.9,Comedy| Family,Netherlands
Russ Abbot's Saturday Madhouse,1980,6.0,Comedy,UK
Bric-A-Brac,1980,8.5,Family,UK
Ireland: A Television History,1980,8.5,Documentary,UK
Matinee at the Bijou,1980,8.3,Animation| Adventure| Comedy,USA
Hour Magazine,1980,6.9,Family| Talk-Show,USA
Cribb,1980,8.0,Crime| Drama| Mystery,UK
When the Whistle Blows,1980,5.4,Comedy,USA
Chespirito,1980,8.1,Comedy| Crime| Family| Fantasy| Mystery| Romance| Thriller,Mexico
The Voyage of Charles Darwin,1980,8.9,Biography,UK
Les brillant,1980,5.2,Comedy,Canada
Genki the Boy Champ,1980,8.0,Animation,Japan
Ruy the Little Cid,1980,7.4,Animation| Adventure| Drama,Spain
Play the Percentages,1980,7.2,Game-Show,USA
Are You Being Served in Australia?,1980,6.5,Comedy,Australia
Fridays,1980,7.8,Comedy| Music,USA
Eye on L.A.,1980,5.7,Action| Adventure| News,USA
Det blir jul på Möllegården,1980,4.1,Family,Sweden
Ein Fall für Männdli,1980,7.7,Crime| Thriller,Switzerland
1000 år - En svensk historia,1980,6.4,History,Sweden
Make Me Laugh,1979,8.6,Game-Show,USA
CBS Library,1979,6.6,Animation| Family,USA
240-Robert,1979,7.5,Adventure,USA
Estefanía,1979,8.0,Drama| Romance| Thriller,Venezuela
Life on Earth,1979,9.1,Documentary,UK
Password Plus,1979,7.6,Game-Show,USA
Fast wia im richtigen Leben,1979,9.0,Comedy,West Germany
Seibu keisatsu,1979,7.2,Action| Crime,Japan
Madicken,1979,6.7,Drama| Family,Sweden
The Littlest Hobo,1979,7.9,Adventure| Drama| Family,Canada
Return of the Saint,1979,6.8,Adventure| Crime,UK
Sport Billy,1979,6.7,Animation| Sport,USA
Thomas and Sarah,1979,7.0,Drama,UK
The Great Egg Race,1979,7.9,Game-Show,UK
Casper and the Angels,1979,6.4,Animation| Comedy| Family| Fantasy| Sci-Fi,USA
Maria Speermalie,1979,5.6,Drama,Belgium
Scooby-Doo and Scrappy-Doo,1979,6.4,Animation| Adventure| Comedy| Crime| Family| Mystery,USA
Spaceketeers,1979,8.4,Animation,Japan
Real People,1979,7.1,Family,USA
Filyo i Makenzen,1979,8.0,Adventure,Bulgaria
Collaroshow,1979,4.4,Comedy,France
Fantastico,1979,5.3,Comedy| Game-Show| Music,Italy
ESPN Speedworld,1979,6.7,Action| Sport,USA
Der ganz normale Wahnsinn,1979,8.2,Comedy,West Germany
Videoshow,1979,5.1,Family,Brazil
Barrio Sésamo,1979,7.6,Family,Spain
Hello Larry,1979,6.2,Comedy,USA
Bonkers!,1979,4.3,Family,UK
Los ricos también lloran,1979,5.4,Drama| Romance,Mexico
Matt and Jenny,1979,7.8,Adventure| Family,Canada
3's a Crowd,1979,5.4,Game-Show,USA
Zycie na goraco,1979,5.6,Action| Crime,Poland
Palmarès,1979,2.9,Musical,France
Farbrorn som inte vill va' stor,1979,7.5,Animation| Short| Family,Sweden
The Secret Empire,1979,7.3,Fantasy| Western,USA
St. Pauli-Landungsbrücken,1979,8.9,Family| Drama,West Germany
Bob and Bobby - Top Hat Rabbits,1979,8.1,Animation| Comedy| Family,Czechoslovakia
Stockard Channing in Just Friends,1979,8.1,Comedy,USA
Not the Nine O'Clock News,1979,7.9,Comedy,UK
Dance Fever,1979,6.3,Game-Show| Music,USA
Good Morning Houston,1979,7.4,Talk-Show,USA
Feijão Maravilha,1979,7.0,Comedy,Brazil
The Boy Merlin,1979,5.8,Fantasy,UK
The MacKenzies of Paradise Cove,1979,8.0,Drama,USA
Lovely Couple,1979,6.4,Comedy,UK
Allsång på Skansen,1979,4.7,Music,Sweden
Potter,1979,7.3,Comedy,UK
Doraemon,1979,7.9,Animation| Comedy| Drama| Family| Sci-Fi| Sport,Japan
Megaloman,1979,7.3,Action| Fantasy| Sci-Fi,Japan
Jul i Gammelby,1979,6.6,Family,Denmark
Trapper John M.D.,1979,6.6,Drama,USA
Legends of the Superheroes,1979,6.0,Action| Comedy| Adventure| Sci-Fi,USA
Big Jim and the Figaro Club,1979,8.6,Comedy,UK
Fred and Barney Meet the Thing,1979,6.1,Animation| Family| Fantasy| Sci-Fi,USA
Working in the Theatre,1979,6.5,Documentary| Talk-Show,USA
Penmarric,1979,7.4,Drama| Family,UK
Prisoner: Cell Block H,1979,8.2,Crime| Drama,Australia
Doctor Down Under,1979,7.6,Comedy,Australia
Highcliffe Manor,1979,8.6,Comedy,USA
In Search of the Dark Ages,1979,6.7,Biography| History,UK
Timm Thaler,1979,7.4,Adventure| Drama| Mystery| Thriller,West Germany
Svjetionik,1979,8.6,Adventure| Family,Yugoslavia
Minder,1979,7.7,Comedy| Crime| Drama,UK
De paradijsvogels,1979,7.8,Comedy,Belgium
The Chisholms,1979,7.5,Romance| Western,USA
Andrea Celeste,1979,7.1,Drama,Argentina
Lord Schmetterhemd,1979,7.7,Family,West Germany
The Curse of Dracula,1979,8.2,Horror| Thriller,USA
Dick Turpin,1979,7.4,Action| Adventure| Biography| Comedy| History,UK
Skyways,1979,7.1,Drama,Australia
Ride on Stranger,1979,8.7,Drama,Australia
